128, 1, .bin, 134281298, 1, 0, 4458.515, 424, 0.06667, 0.4375, 0.15302, 52, 91, 80
128, 1, .bin, 134281277, 1, 0, 4413.989, 417, 0.05, 0.375, 0.1483, 52, 90, 79
128, 1, .bin, 134281269, 1, 0, 4067.798, 392, 0.05, 0.46154, 0.14457, 52, 89, 77
128, 2, .bin, 268540052, 2, 0, 7211.525, 712, 0.07692, 0.45455, 0.14904, 52, 90, 83
128, 2, .bin, 268540054, 2, 0, 7452.338, 732, 0.06667, 0.4, 0.15239, 52, 91, 82
128, 2, .bin, 268540054, 2, 0, 7512.648, 740, 0.07143, 0.38462, 0.14702, 52, 92, 82
128, 4, .bin, 537057430, 4, 0, 14941.019, 1472, 0.07143, 0.4375, 0.15256, 52, 94, 83
128, 4, .bin, 537057430, 4, 0, 16294.894, 1581, 0.06667, 0.4, 0.15616, 52, 94, 85
128, 4, .bin, 537057430, 4, 0, 15478.696, 1505, 0.02128, 0.38462, 0.15327, 52, 92, 83
128, 8, .bin, 1074092182, 8, 0, 30233.332, 2975, 0.02273, 0.5, 0.15748, 52, 93, 86
128, 8, .bin, 1074092182, 8, 0, 30247.958, 2977, 0.02564, 0.46667, 0.15913, 52, 94, 87
128, 8, .bin, 1074092182, 8, 0, 32121.458, 3134, 0.05263, 0.46154, 0.1564, 52, 92, 86
128, 16, .bin, 2148161686, 16, 0, 57416.909, 5669, 0.0625, 0.55556, 0.17237, 52, 99, 90
128, 16, .bin, 2148161686, 16, 0, 57802.736, 5712, 0.06667, 0.5, 0.17008, 52, 99, 90
128, 16, .bin, 2148161686, 16, 0, 57618.203, 5676, 0.07143, 0.5, 0.17112, 52, 98, 90
128, 32, .bin, 4296300770, 32, 0, 122041.488, 11912, 0.05882, 0.57143, 0.1522, 52, 99, 90
128, 32, .bin, 4296300770, 32, 0, 119565.678, 11714, 0.06667, 0.6, 0.1516, 52, 99, 90
128, 32, .bin, 4296300770, 32, 0, 122732.467, 11967, 0.06667, 0.5, 0.15029, 52, 98, 89
128, 64, .bin, 8592581090, 64, 0, 229314.099, 22635, 0.04762, 0.54545, 0.16239, 52, 96, 88
128, 64, .bin, 8592581090, 64, 0, 232214.91, 22867, 0.06667, 0.5, 0.16173, 52, 99, 91
128, 64, .bin, 8592581090, 64, 0, 232409.256, 22903, 0.0625, 0.53333, 0.16177, 52, 96, 88
128, 128, .bin, 17185138274, 128, 0, 693983.5, 65892, 0.04762, 0.5, 0.14699, 52, 107, 94
128, 128, .bin, 17185138274, 128, 0, 756676.977, 71261, 0.05263, 0.57143, 0.14057, 50, 107, 94
128, 128, .bin, 17185138274, 128, 0, 654441.559, 62774, 0.05556, 0.54545, 0.1511, 50, 107, 93
128, 256, .bin, 34370250914, 256, 0, 1528043.884, 140397, 0.01164, 0.625, 0.14264, 50, 102, 92
128, 256, .bin, 34370250914, 256, 0, 1614844.167, 147321, 0.01512, 0.58333, 0.14027, 50, 103, 93
128, 256, .bin, 34370250914, 256, 0, 1518768.445, 139775, 0.03125, 0.53846, 0.14214, 51, 106, 95